result	id	features	stage	detail
PASS	channels/close-edge/defer-close	channels,close,defer,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	channels/close-nil-panic	channels,close,nil,panic	-	wide=0 exhausted=none depth=fixed
PASS	channels/close-send-only	channels,close,typed,calls	-	wide=0 exhausted=none depth=fixed
PASS	channels/comparison/identity	channels,comparisons,identity,nil	-	wide=0 exhausted=none depth=fixed
PASS	channels/comparison/directional-equal	channels,comparisons,conversions,typed	-	wide=0 exhausted=none depth=fixed
PASS	channels/comparison/chan-of-chan	channels,comparisons,identity,nested	-	wide=0 exhausted=none depth=fixed
PASS	channels/comparison/map-key-alias	channels,maps,keys,identity	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/send-nil	channels,nil,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/recv-nil	channels,nil,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/select-empty	channels,select,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/select-all-nil	channels,select,nil,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/send-unbuffered	channels,make,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/recv-empty-open	channels,make,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/send-full	channels,make,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/deadlock/range-open-drained	channels,range,deadlock	-	wide=0 exhausted=none depth=fixed
PASS	channels/defer-close-two/first	channels,close,defer	-	wide=0 exhausted=none depth=fixed
PASS	channels/defer-close-two/second	channels,close,defer,strings	-	wide=0 exhausted=none depth=fixed
PASS	channels/defer-close-two/unrelated	channels,close,defer	-	wide=0 exhausted=none depth=fixed
PASS	channels/directional-types	channels,typed,assignment,calls	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-directional	channels,make,typed,len,cap	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/zero-buffer	channels,make,len,cap,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/len-expression	channels,make,len,cap,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/negative-buffer-panic	channels,make,panic	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/len-cap-directional	channels,len,cap,typed	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/close-does-not-drain	channels,close,len,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/buffered-fifo	channels,make	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/receive-comma-ok-open	channels,comma_ok,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/ordinary-send-eval-order	channels,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/ordinary-receive-eval-order	channels,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/make-edge/close-eval-order	channels,close,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/nil-values	channels,nil,len,cap	-	wide=0 exhausted=none depth=fixed
PASS	channels/range-closed	channels,range,close,loops	-	wide=0 exhausted=none depth=fixed
PASS	channels/range-edge/break	channels,range,break,close,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/range-edge/no-var	channels,range,close,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/nil-deref-target-recovered	channels,pointers,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/nil-deref-target-drains	channels,pointers,panic,recover,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/oob-target-drains	channels,slices,indexing,panic,recover,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/bad-target-blocks	channels,pointers,deadlock,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/second-target-panic-stores-first	channels,pointers,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/dep-index-target	channels,slices,indexing,multi_assign,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/nil-index-base-second	channels,pointers,slices,indexing,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/field-second-target-stores-first	channels,pointers,structs,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/oob-second-target-stores-first	channels,slices,indexing,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-edge/chain-field-over-index	channels,slices,structs,indexing,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-map-elem	channels,maps,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-map-elem/key-panic-drains	channels,maps,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-map-elem/first-store-lands	channels,maps,pointers,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/call-arg	channels,calls,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/return-list	channels,returns,multi_result,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/composite-lit	channels,literals,slices,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/multi-assign	channels,multi_assign,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/binary	channels,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/for-init	channels,loops,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/for-cond	channels,loops,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/else-if	channels,if,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/switch-case	channels,switch,len,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/dead-recv-len-operand	channels,interfaces,slices,indexing,len,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/dead-recv-len-embedded	channels,interfaces,structs,embedding,len,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-order/len-embedded-no-recv	interfaces,structs,embedding,len,panic	-	wide=0 exhausted=none depth=fixed
FAIL	channels/recv-short-circuit/and-rhs	channels,bools,evaluation_order	frontend-export	{"message":"frontend-quarantined: channel receive in short-circuit operand (would change evaluation order)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	channels/recv-short-circuit/or-rhs	channels,bools,evaluation_order	frontend-export	{"message":"frontend-quarantined: channel receive in short-circuit operand (would change evaluation order)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	channels/recv-short-circuit/and-rhs-skipped	channels,bools,evaluation_order,len	frontend-export	{"message":"frontend-quarantined: channel receive in short-circuit operand (would change evaluation order)","schema":"golean-observation-v1","status":"unsupported"}
PASS	channels/recv-short-circuit/and-lhs	channels,bools,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-short-circuit/funclit-rhs	channels,bools,closures,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/recv-stmt	channels,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/default-only	channels,select,default	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/closed-buffered-receive	channels,select,close,comma_ok,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/closed-drained-receive	channels,select,close,comma_ok,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/closed-receive-declare	channels,select,close,comma_ok,scoping	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/nil-and-ready-receive	channels,select,nil,default	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/nil-and-ready-send	channels,select,nil,default	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/send-closed-panic	channels,select,close,panic	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/send-rhs-eval-unselected	channels,select,evaluation_order,nil	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/channel-operands-eval-order	channels,select,evaluation_order,nil	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/unselected-receive-lhs-not-eval	channels,select,evaluation_order,assignment	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/selected-receive-lhs-eval	channels,select,evaluation_order,assignment	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/send-rhs-panic-before-default	channels,select,evaluation_order,panic	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-deterministic/recv-chan-panic-before-default	channels,select,evaluation_order,panic	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-empty-receive-default	channels,select,default,make,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-entry-snapshot/send-value-snapshot	channels,select,evaluation_order,nil	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-entry-snapshot/chan-operand-snapshot	channels,select,evaluation_order,close,nil	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-full-send-default	channels,select,default,make,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-multi-ready	channels,select,make,len	-	wide=1 exhausted=none depth=fixed
PASS	channels/select-multi-ready/observable	channels,select,make,len,nondet	membership	enumerated=2 exhibited=2 draws=2 (K=80; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/channels/select-multi-ready/observable)
PASS	channels/select-nil-default	channels,select,nil,default	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-ready-receive	channels,select,default,make,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-ready-send	channels,select,default,make,len	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-recv-edge/dep-index-target	channels,select,slices,indexing,multi_assign,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-recv-edge/nil-index-base-second	channels,select,pointers,slices,indexing,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-recv-edge/field-second-target-stores-first	channels,select,pointers,structs,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-recv-edge/chain-field-over-index	channels,select,slices,structs,indexing,multi_assign,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	channels/select-recv-edge/fallback-call-index	channels,select,calls,slices,indexing,multi_assign,evaluation_order	-	wide=0 exhausted=none depth=fixed
FAIL	channels/select-select/core	channels,select,goroutines	lean-observation	expected status ok, got {"message":"select-with-select rendezvous (unmodeled this slice)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	channels/select-select/beside-loop	channels,select,goroutines	lean-observation	variant stream [9,8,7,6,5,4,3,2,1,0]: the machine produced status 'unsupported' where the default run produced 'ok' — a refusal under a variant stream is a refusal, not a variance (invariance NOT certified): {"message":"select-with-select rendezvous (unmodeled this slice)","schema":"golean-observation-v1","status":"unsupported"}
PASS	channels/send-closed-panic	channels,close,panic	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/array-skips-interface-panic	comparisons,comparability,arrays,interfaces,slices,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/array-reaches-interface-panic	comparisons,comparability,arrays,interfaces,slices,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/struct-skips-interface-panic	comparisons,comparability,structs,interfaces,slices,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/struct-reaches-interface-panic	comparisons,comparability,structs,interfaces,slices,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/nested-array-struct-skips-panic	comparisons,comparability,arrays,structs,interfaces,slices,nested,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/nested-array-struct-reaches-panic	comparisons,comparability,arrays,structs,interfaces,slices,nested,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/struct-nested-array-skips-panic	comparisons,comparability,structs,arrays,interfaces,slices,nested,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	comparisons/short-circuit/struct-nested-array-reaches-panic	comparisons,comparability,structs,arrays,interfaces,slices,nested,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
FAIL	complex/basic	complex,floats,conversions	frontend-export	{"message":"frontend-quarantined: basic type complex128","schema":"golean-observation-v1","status":"unsupported"}
FAIL	complex/builtin-untyped-args	complex,builtins,untyped,conversions	frontend-export	{"message":"frontend-quarantined: basic type complex64","schema":"golean-observation-v1","status":"unsupported"}
FAIL	complex/complex64-parts	complex,floats	frontend-export	{"message":"frontend-quarantined: basic type complex64","schema":"golean-observation-v1","status":"unsupported"}
FAIL	complex/complex64-rounding	complex,floats,comparisons,conversions	frontend-export	{"message":"frontend-quarantined: basic type complex64","schema":"golean-observation-v1","status":"unsupported"}
FAIL	complex/compound-assign	complex,assignment,evaluation_order	frontend-export	{"message":"frontend-quarantined: basic type complex128","schema":"golean-observation-v1","status":"unsupported"}
PASS	complex/constant-real-imag	complex,constants,builtins,untyped	-	wide=0 exhausted=none depth=fixed
FAIL	complex/defined-type-ops	complex,typed,comparisons,conversions	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex128\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/defined-type-ops\nexit status 1
FAIL	complex/division	complex,division,floats	frontend-export	{"message":"frontend-quarantined: basic type complex128","schema":"golean-observation-v1","status":"unsupported"}
FAIL	complex/equality	complex,equality,comparisons	frontend-export	{"message":"frontend-quarantined: basic type complex128","schema":"golean-observation-v1","status":"unsupported"}
FAIL	complex/generic-type-set/defined-complex64-sum	complex,generics,type_sets,typed	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex64\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/generic-type-set\nexit status 1
FAIL	complex/generic-type-set/defined-complex128-sum	complex,generics,type_sets,typed	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex64\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/generic-type-set\nexit status 1
FAIL	complex/generic-type-set/compound-assign	complex,generics,type_sets,assignment	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex64\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/generic-type-set\nexit status 1
FAIL	complex/generic-type-set/division	complex,generics,type_sets,division	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex64\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/generic-type-set\nexit status 1
FAIL	complex/generic-type-set/equality	complex,generics,type_sets,equality,comparisons	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex64\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/generic-type-set\nexit status 1
FAIL	complex/generic-type-set/explicit-constant	complex,generics,type_sets,constants,untyped,conversions	frontend-export	native frontend: nativefrontend: native frontend unsupported: basic type complex64\nfor the full blocker picture run scripts/lower-diagnose Corpus/coverage/exec/complex/generic-type-set\nexit status 1
